Type,Label,Amount,Direction,OpenPrice,Profit/Loss in pips,OpenDate,CloseDate,Comments,A_Global (アカウントがグローバル・アカウントの場合にtrue),A_CreditLine (取引可能額。値は約5秒間隔で更新されている。),A_Currency (アカウントの通貨設定),A_Equity (純資産額。値は約5秒間隔で更新されている。),A_Leverage (レバレッジ設定),A_MarginCutLevel (マージンカットレベル。このレベルを超過するとマージンカット(ロスカット)。),A_OverWeekEndLeverage (ウィークエンド・レバレッジ・レベル。このレベルを超過するとマージンカット(ロスカット)。),A_UseOfLeverage (証拠金使用率。値は約5秒間隔で更新されている。),A_Balance
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2026,-819.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5085245.0,JPY,60072.65,100.0,200,80,15.35,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2032,-835.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4933639.0,JPY,58556.65,100.0,200,80,15.75,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2038,-847.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4807033.0,JPY,57290.65,100.0,200,80,16.09,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2044,-848.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4798427.0,JPY,57204.65,100.0,200,80,16.12,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2062,-867.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4607821.0,JPY,55298.65,100.0,200,80,16.67,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2068,-925.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4026003.0,JPY,49480.65,100.0,200,80,18.63,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2074,-930.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3982397.0,JPY,49044.65,100.0,200,80,18.8,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.208,-936.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3920791.0,JPY,48428.65,100.0,200,80,19.04,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2086,-976.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3517185.0,JPY,44392.65,100.0,200,80,20.77,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2104,-1058.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2698579.0,JPY,36206.65,100.0,200,80,25.47,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.211,-1064.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2643761.0,JPY,35658.65,100.0,200,80,25.86,142052.65
