Type,Label,Amount,Direction,OpenPrice,Profit/Loss in pips,OpenDate,CloseDate,Comments,A_Global (アカウントがグローバル・アカウントの場合にtrue),A_CreditLine (取引可能額。値は約5秒間隔で更新されている。),A_Currency (アカウントの通貨設定),A_Equity (純資産額。値は約5秒間隔で更新されている。),A_Leverage (レバレッジ設定),A_MarginCutLevel (マージンカットレベル。このレベルを超過するとマージンカット(ロスカット)。),A_OverWeekEndLeverage (ウィークエンド・レバレッジ・レベル。このレベルを超過するとマージンカット(ロスカット)。),A_UseOfLeverage (証拠金使用率。値は約5秒間隔で更新されている。),A_Balance
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111107_010327_065,0.01,BUY,92.632,-209.7,2010/01/11 08:00:00 000,,2010/01/11 07:30:00 000 RSI : 11.793229601180956 >> 15.210770045464539,false,2137931.0,JPY,30642.45,100.0,200,80,30.23,51606.45
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111107_010327_065,0.01,BUY,92.6326,-250.8,2010/01/11 08:00:00 000,,2010/01/11 07:30:00 000 RSI : 11.793229601180956 >> 15.210770045464539,false,1727325.0,JPY,26536.45,100.0,200,80,34.91,51606.45
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111107_010327_065,0.01,BUY,92.6332,-224.8,2010/01/11 08:00:00 000,,2010/01/11 07:30:00 000 RSI : 11.793229601180956 >> 15.210770045464539,false,1986719.0,JPY,29130.45,100.0,200,80,31.8,51606.45
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111107_010327_065,0.01,BUY,92.635,-33.5,2010/01/11 08:00:00 000,,2010/01/11 07:30:00 000 RSI : 11.793229601180956 >> 15.210770045464539,false,3901113.0,JPY,48274.45,100.0,200,80,19.19,51606.45
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111107_010327_065,0.01,BUY,92.635,5.0,2010/01/11 08:00:00 000,2010/03/26 00:59:59 999,2010/01/11 07:30:00 000 RSI : 11.793229601180956 >> 15.210770045464539,false,4094295.0,JPY,50206.45,100.0,200,80,18.45,51606.45
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010408_688,0.01,SELL,92.69,0.0,,,2010/03/26 00:30:00 000 RSI : 76.08501161853863 >> 75.71094174294045,false,4094295.0,JPY,50206.45,100.0,200,80,18.45,51606.45
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010408_688,0.01,SELL,92.69,0.0,,2010/03/26 01:00:00 000,2010/03/26 00:30:00 000 RSI : 76.08501161853863 >> 75.71094174294045,false,4094295.0,JPY,50206.45,100.0,200,80,18.45,51606.45
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010408_688,0.01,SELL,92.725,0.0,,,2010/03/26 01:00:00 000 RSI : 76.88093741920275 >> 75.72195544410178,false,5206196.0,JPY,52061.96,100.0,200,80,0.0,51606.45
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010408_688,0.01,SELL,92.725,0.0,,2010/03/26 01:30:00 000,2010/03/26 01:00:00 000 RSI : 76.88093741920275 >> 75.72195544410178,false,5206196.0,JPY,52061.96,100.0,200,80,0.0,51606.45
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010408_719,0.01,SELL,92.73,0.0,,,2010/03/26 01:30:00 000 RSI : 77.00471102945107 >> 76.16691200257127,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,51606.45
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010408_719,0.01,SELL,92.73,0.0,,2010/03/26 02:00:00 000,2010/03/26 01:30:00 000 RSI : 77.00471102945107 >> 76.16691200257127,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,51606.45
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010408_719,0.01,SELL,92.875,0.0,,,2010/03/26 02:00:00 000 RSI : 80.16404033975412 >> 79.35187781347895,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,51606.45
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010408_719,0.01,SELL,92.875,0.0,,2010/03/26 02:30:00 000,2010/03/26 02:00:00 000 RSI : 80.16404033975412 >> 79.35187781347895,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,51606.45
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010408_751,0.01,SELL,92.835,0.0,,,2010/03/26 02:30:00 000 RSI : 77.01739521792199 >> 75.81332550712938,false,5206187.0,JPY,52061.87,100.0,200,80,0.0,51606.45
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010408_751,0.01,SELL,92.835,0.0,,2010/03/26 03:00:00 000,2010/03/26 02:30:00 000 RSI : 77.01739521792199 >> 75.81332550712938,false,5206187.0,JPY,52061.87,100.0,200,80,0.0,51606.45
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010408_766,0.01,SELL,92.78,0.0,,,2010/03/26 03:30:00 000 RSI : 71.1862842472832 >> 70.43165585383666,false,5206193.0,JPY,52061.93,100.0,200,80,0.0,51606.45
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010408_766,0.01,SELL,92.78,0.0,,2010/03/26 04:00:00 000,2010/03/26 03:30:00 000 RSI : 71.1862842472832 >> 70.43165585383666,false,5206193.0,JPY,52061.93,100.0,200,80,0.0,51606.45
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010408_766,0.01,SELL,92.815,0.0,,,2010/03/26 04:00:00 000 RSI : 72.22382724106504 >> 71.43137333666976,false,5206192.0,JPY,52061.92,100.0,200,80,0.0,51606.45
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010408_766,0.01,SELL,92.815,0.0,,2010/03/26 04:30:00 000,2010/03/26 04:00:00 000 RSI : 72.22382724106504 >> 71.43137333666976,false,5206192.0,JPY,52061.92,100.0,200,80,0.0,51606.45
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010409_718,0.01,SELL,92.615,0.0,,,2010/03/29 10:00:00 000 RSI : 72.85780714122684 >> 70.53111441755424,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010409_718,0.01,SELL,92.615,0.0,,2010/03/29 10:30:00 000,2010/03/29 10:00:00 000 RSI : 72.85780714122684 >> 70.53111441755424,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010409_749,0.01,SELL,92.685,0.0,,,2010/03/29 10:30:00 000 RSI : 77.94573069578512 >> 75.75696035869018,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010409_749,0.01,SELL,92.685,0.0,,2010/03/29 11:00:00 000,2010/03/29 10:30:00 000 RSI : 77.94573069578512 >> 75.75696035869018,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010409_765,0.01,SELL,92.68,0.0,,,2010/03/29 11:00:00 000 RSI : 76.8341677134064 >> 74.54863491914061,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010409_765,0.01,SELL,92.68,0.0,,2010/03/29 11:30:00 000,2010/03/29 11:00:00 000 RSI : 76.8341677134064 >> 74.54863491914061,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010409_811,0.01,SELL,92.72,0.0,,,2010/03/29 13:00:00 000 RSI : 74.4433827633063 >> 72.38333178759513,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010409_811,0.01,SELL,92.72,0.0,,2010/03/29 13:30:00 000,2010/03/29 13:00:00 000 RSI : 74.4433827633063 >> 72.38333178759513,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010410_681,0.01,SELL,92.99,0.0,,,2010/03/30 23:30:00 000 RSI : 73.05201066654934 >> 72.20837031363877,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010410_681,0.01,SELL,92.99,0.0,,2010/03/31 00:00:00 000,2010/03/30 23:30:00 000 RSI : 73.05201066654934 >> 72.20837031363877,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010410_945,0.01,SELL,93.31,0.0,,,2010/03/31 10:00:00 000 RSI : 74.0060762238909 >> 73.26650328308943,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010410_945,0.01,SELL,93.31,0.0,,2010/03/31 10:30:00 000,2010/03/31 10:00:00 000 RSI : 74.0060762238909 >> 73.26650328308943,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010411_018,0.01,SELL,93.465,0.0,,,2010/03/31 12:30:00 000 RSI : 74.65748843305889 >> 73.90010870506062,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010411_018,0.01,SELL,93.465,0.0,,2010/03/31 13:00:00 000,2010/03/31 12:30:00 000 RSI : 74.65748843305889 >> 73.90010870506062,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010413_158,0.01,SELL,94.47,0.0,,,2010/04/02 21:30:00 000 RSI : 78.75661787286796 >> 77.5406098273432,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010413_158,0.01,SELL,94.47,0.0,,2010/04/02 22:00:00 000,2010/04/02 21:30:00 000 RSI : 78.75661787286796 >> 77.5406098273432,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010413_158,0.01,SELL,94.47,0.0,,,2010/04/02 22:00:00 000 RSI : 78.75927585183275 >> 77.87915467717438,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010413_158,0.01,SELL,94.47,0.0,,2010/04/02 22:30:00 000,2010/04/02 22:00:00 000 RSI : 78.75927585183275 >> 77.87915467717438,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010413_252,0.01,SELL,94.655,0.0,,,2010/04/02 22:30:00 000 RSI : 82.42627858356155 >> 81.60904695866358,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010413_252,0.01,SELL,94.655,0.0,,2010/04/02 23:00:00 000,2010/04/02 22:30:00 000 RSI : 82.42627858356155 >> 81.60904695866358,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010413_252,0.01,SELL,94.645,0.0,,,2010/04/02 23:00:00 000 RSI : 81.60904695866358 >> 81.17590977962904,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010413_252,0.01,SELL,94.645,0.0,,2010/04/02 23:30:00 000,2010/04/02 23:00:00 000 RSI : 81.60904695866358 >> 81.17590977962904,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010413_267,0.01,SELL,94.665,0.0,,,2010/04/02 23:30:00 000 RSI : 81.99689482865617 >> 81.08208797601716,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010413_267,0.01,SELL,94.665,0.0,,2010/04/03 00:00:00 000,2010/04/02 23:30:00 000 RSI : 81.99689482865617 >> 81.08208797601716,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010413_283,0.01,SELL,94.65,0.0,,,2010/04/03 00:00:00 000 RSI : 80.63157738150139 >> 80.15137142066865,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010413_283,0.01,SELL,94.65,0.0,,2010/04/03 00:30:00 000,2010/04/03 00:00:00 000 RSI : 80.63157738150139 >> 80.15137142066865,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010413_345,0.01,SELL,94.565,0.0,,,2010/04/03 01:30:00 000 RSI : 70.74222499518977 >> 70.32318630379868,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010413_345,0.01,SELL,94.565,0.0,,2010/04/03 02:00:00 000,2010/04/03 01:30:00 000 RSI : 70.74222499518977 >> 70.32318630379868,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010414_192,0.01,SELL,94.6,0.0,,,2010/04/03 05:00:00 000 RSI : 70.7027235493229 >> 70.69950328637206,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_FILL_OK (注文が約定した後に送られます),Sell_20111107_010414_192,0.01,SELL,94.6,-2.0,2010/04/03 05:30:00 000,,2010/04/03 05:00:00 000 RSI : 70.7027235493229 >> 70.69950328637206,false,5206194.0,JPY,52061.94,100.0,200,80,0.0,52061.94
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Sell_20111107_010414_192,0.01,SELL,94.599,-3.6,2010/04/03 05:30:00 000,,2010/04/03 05:00:00 000 RSI : 70.7027235493229 >> 70.69950328637206,false,4220652.0,JPY,51666.52,100.0,200,80,18.31,52016.52
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Sell_20111107_010414_192,0.01,SELL,94.599,5.9,2010/04/03 05:30:00 000,2010/04/05 08:59:59 999,2010/04/03 05:00:00 000 RSI : 70.7027235493229 >> 70.69950328637206,false,4279662.0,JPY,52256.52,100.0,200,80,18.1,52016.52
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010417_158,0.01,SELL,93.6,0.0,,,2010/04/09 09:30:00 000 RSI : 72.19412127800635 >> 71.00035111497625,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010417_158,0.01,SELL,93.6,0.0,,2010/04/09 10:00:00 000,2010/04/09 09:30:00 000 RSI : 72.19412127800635 >> 71.00035111497625,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010418_265,0.01,SELL,93.57,0.0,,,2010/04/12 18:30:00 000 RSI : 71.09451139811364 >> 70.09540586946986,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010418_265,0.01,SELL,93.57,0.0,,2010/04/12 19:00:00 000,2010/04/12 18:30:00 000 RSI : 71.09451139811364 >> 70.09540586946986,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010418_277,0.01,SELL,93.585,0.0,,,2010/04/12 19:00:00 000 RSI : 71.6995818143872 >> 70.63799047991246,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010418_277,0.01,SELL,93.585,0.0,,2010/04/12 19:30:00 000,2010/04/12 19:00:00 000 RSI : 71.6995818143872 >> 70.63799047991246,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010418_314,0.01,SELL,93.6,0.0,,,2010/04/12 19:30:00 000 RSI : 72.3234913055607 >> 71.19660155841089,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010418_314,0.01,SELL,93.6,0.0,,2010/04/12 20:00:00 000,2010/04/12 19:30:00 000 RSI : 72.3234913055607 >> 71.19660155841089,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_047,0.01,SELL,92.63,0.0,,,2010/04/20 10:00:00 000 RSI : 71.76563765083615 >> 70.62348959326246,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_047,0.01,SELL,92.63,0.0,,2010/04/20 10:30:00 000,2010/04/20 10:00:00 000 RSI : 71.76563765083615 >> 70.62348959326246,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_172,0.01,SELL,92.855,0.0,,,2010/04/20 16:30:00 000 RSI : 74.12650477898688 >> 73.55952285007328,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_172,0.01,SELL,92.855,0.0,,2010/04/20 17:00:00 000,2010/04/20 16:30:00 000 RSI : 74.12650477898688 >> 73.55952285007328,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_265,0.01,SELL,92.93,0.0,,,2010/04/20 19:30:00 000 RSI : 71.4262762439143 >> 70.35677612674725,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_265,0.01,SELL,92.93,0.0,,2010/04/20 20:00:00 000,2010/04/20 19:30:00 000 RSI : 71.4262762439143 >> 70.35677612674725,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_312,0.01,SELL,93.15,0.0,,,2010/04/20 22:00:00 000 RSI : 75.2916441337433 >> 74.37462959712313,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_312,0.01,SELL,93.15,0.0,,2010/04/20 22:30:00 000,2010/04/20 22:00:00 000 RSI : 75.2916441337433 >> 74.37462959712313,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_343,0.01,SELL,93.1,0.0,,,2010/04/20 22:30:00 000 RSI : 70.91957014139055 >> 70.04353115543582,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_343,0.01,SELL,93.1,0.0,,2010/04/20 23:00:00 000,2010/04/20 22:30:00 000 RSI : 70.91957014139055 >> 70.04353115543582,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_390,0.01,SELL,93.27,0.0,,,2010/04/21 00:00:00 000 RSI : 72.11171245683339 >> 71.01242256755653,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_390,0.01,SELL,93.27,0.0,,2010/04/21 00:30:00 000,2010/04/21 00:00:00 000 RSI : 72.11171245683339 >> 71.01242256755653,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_406,0.01,SELL,93.285,0.0,,,2010/04/21 00:30:00 000 RSI : 72.53684883871865 >> 71.36525274195598,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_406,0.01,SELL,93.285,0.0,,2010/04/21 01:00:00 000,2010/04/21 00:30:00 000 RSI : 72.53684883871865 >> 71.36525274195598,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_421,0.01,SELL,93.27,0.0,,,2010/04/21 01:30:00 000 RSI : 70.93840221048477 >> 70.08234957630941,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_421,0.01,SELL,93.27,0.0,,2010/04/21 02:00:00 000,2010/04/21 01:30:00 000 RSI : 70.93840221048477 >> 70.08234957630941,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010422_437,0.01,SELL,93.31,0.0,,,2010/04/21 02:00:00 000 RSI : 72.29220014649678 >> 71.39675797622246,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010422_437,0.01,SELL,93.31,0.0,,2010/04/21 02:30:00 000,2010/04/21 02:00:00 000 RSI : 72.29220014649678 >> 71.39675797622246,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010423_764,0.01,SELL,93.61,0.0,,,2010/04/23 04:30:00 000 RSI : 71.12372991893304 >> 70.43455975543438,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010423_764,0.01,SELL,93.61,0.0,,2010/04/23 05:00:00 000,2010/04/23 04:30:00 000 RSI : 71.12372991893304 >> 70.43455975543438,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010423_853,0.01,SELL,93.79,0.0,,,2010/04/23 20:30:00 000 RSI : 74.61908449769882 >> 73.59776243185264,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010423_853,0.01,SELL,93.79,0.0,,2010/04/23 21:00:00 000,2010/04/23 20:30:00 000 RSI : 74.61908449769882 >> 73.59776243185264,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010423_858,0.01,SELL,94.09,0.0,,,2010/04/23 21:30:00 000 RSI : 82.12102226469352 >> 81.19954068976327,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010423_858,0.01,SELL,94.09,0.0,,2010/04/23 22:00:00 000,2010/04/23 21:30:00 000 RSI : 82.12102226469352 >> 81.19954068976327,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010423_861,0.01,SELL,94.175,0.0,,,2010/04/23 22:00:00 000 RSI : 83.68883072154111 >> 83.2240496015098,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010423_861,0.01,SELL,94.175,0.0,,2010/04/23 22:30:00 000,2010/04/23 22:00:00 000 RSI : 83.68883072154111 >> 83.2240496015098,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010423_867,0.01,SELL,94.14,0.0,,,2010/04/23 22:30:00 000 RSI : 80.55099503823206 >> 80.54941072808595,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_FILL_OK (注文が約定した後に送られます),Sell_20111107_010423_867,0.01,SELL,94.14,-2.0,2010/04/23 23:00:00 000,,2010/04/23 22:30:00 000 RSI : 80.55099503823206 >> 80.54941072808595,false,5256122.0,JPY,52561.22,100.0,200,80,0.0,52561.22
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Sell_20111107_010423_867,0.01,SELL,94.14,11.0,2010/04/23 23:00:00 000,2010/04/24 03:59:59 999,2010/04/23 22:30:00 000 RSI : 80.55099503823206 >> 80.54941072808595,false,4345205.0,JPY,52866.05,100.0,200,80,17.81,52561.22
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010424_377,0.01,SELL,93.86,0.0,,,2010/04/28 18:30:00 000 RSI : 74.30226397740032 >> 73.61305776066483,false,5357099.0,JPY,53570.99,100.0,200,80,0.0,53570.99
